;Unnamed: 0;filename;relative_path;CPU_opencv_Dlib;CPU_opencv_Facenet512;CPU_opencv_Facenet;CPU_opencv_ArcFace;CPU_opencv_OpenFace;CPU_opencv_DeepID;CPU_opencv_DeepFace;CPU_opencv_GhostFaceNet;CPU_opencv_sFace;CPU_ssd_Dlib;CPU_ssd_Facenet512;CPU_ssd_Facenet;CPU_ssd_ArcFace;CPU_ssd_OpenFace;CPU_ssd_DeepID;CPU_ssd_DeepFace;CPU_ssd_GhostFaceNet;CPU_ssd_sFace;CPU_dlib_Dlib;CPU_dlib_Facenet512;CPU_dlib_Facenet;CPU_dlib_ArcFace;CPU_dlib_OpenFace;CPU_dlib_DeepID;CPU_dlib_DeepFace;CPU_dlib_GhostFaceNet;CPU_dlib_sFace;CPU_mtcnn_Dlib;CPU_mtcnn_Facenet512;CPU_mtcnn_Facenet;CPU_mtcnn_ArcFace;CPU_mtcnn_OpenFace;CPU_mtcnn_DeepID;CPU_mtcnn_DeepFace;CPU_mtcnn_GhostFaceNet;CPU_mtcnn_sFace;CPU_retinaface_Dlib;CPU_retinaface_Facenet512;CPU_retinaface_Facenet;CPU_retinaface_ArcFace;CPU_retinaface_OpenFace;CPU_retinaface_DeepID;CPU_retinaface_DeepFace;CPU_retinaface_GhostFaceNet;CPU_retinaface_sFace;CPU_yolov8_Dlib;CPU_yolov8_Facenet512;CPU_yolov8_Facenet;CPU_yolov8_ArcFace;CPU_yolov8_OpenFace;CPU_yolov8_DeepID;CPU_yolov8_DeepFace;CPU_yolov8_GhostFaceNet;CPU_yolov8_sFace;CPU_yunet_Dlib;CPU_yunet_Facenet512;CPU_yunet_Facenet;CPU_yunet_ArcFace;CPU_yunet_OpenFace;CPU_yunet_DeepID;CPU_yunet_DeepFace;CPU_yunet_GhostFaceNet;CPU_yunet_sFace;CPU_fastmtcnn_Dlib;CPU_fastmtcnn_Facenet512;CPU_fastmtcnn_Facenet;CPU_fastmtcnn_ArcFace;CPU_fastmtcnn_OpenFace;CPU_fastmtcnn_DeepID;CPU_fastmtcnn_DeepFace;CPU_fastmtcnn_GhostFaceNet;CPU_fastmtcnn_sFace;image_size;image_width;image_height
54;54;055_aaaf063c.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/055_aaaf063c.jpg;;0.317689616997086;0.3775721120036905;0.2347416859993245;0.1118413959993631;0.0559240439979475;;0.3015459640009794;;;0.4222846760021639;0.2774785319998045;0.2659225280003738;0.1538749539977288;0.1529898150038207;;0.291309115003969;;;;;;;;;;;;1.1452595540031325;1.0904109660041286;1.1292773930035764;1.0398527659999672;1.1839999129952048;;1.1159968489955645;;;12.897637162001049;12.514505637002005;12.48542087199894;13.28667557099834;12.439170666999416;;13.130940025999736;;;;;;;;;;;;0.1888130340012139;0.1986349969956791;0.1742316839954583;0.093316707003396;0.0447758119989885;;0.170096329995431;;;;;;;;;;;5798.0;160.0;195.0
55;55;056_97412d14.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/056_97412d14.jpg;;0.3664428029951523;0.3687806669986457;0.3043353210014174;0.1681614820045069;0.140021227998659;;0.3531797820032807;;;0.4415309000032721;0.2881380669932696;0.2931836409989046;0.1313876270069158;0.0818359350014361;;0.2601713359981659;;;;;;;;;;;;1.5025046290029422;1.8903529189992696;1.5939209919961286;1.5660091580066364;1.962226561001444;;2.184416725001938;;;12.95691745300428;13.796893059996364;14.168126910000865;12.625096186995506;13.514367057003255;;12.96277438600373;;;;;;;;;;;;0.2029762309975922;0.204614230999141;0.1888288459958857;0.1189831619994947;0.050759271995048;;0.1818197750035324;;;;;;;;;;;27561.0;474.0;592.0
56;56;057_7f34f0f4.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/057_7f34f0f4.jpg;;0.358481331000803;0.371032348004519;0.3069615320055163;0.1913989620006759;0.127785553006106;;0.3464337269979296;;;0.3447420339944074;0.3097480529977474;0.3136209139993298;0.1282039139987318;0.0783561369971721;;0.3333337560034124;;;;;;;;;;;;1.7432840879992;1.6463724149944028;1.575611962005496;1.4161699489995954;2.5332007969991537;;1.7479197060019942;;;12.602608724002494;12.284902598999906;12.43315662000532;12.28481273100624;12.053690911998274;;12.182355074000952;;;;;;;;;;;;0.1883521330018993;0.2119885530046303;0.1764628819946665;0.0952436150037101;0.0562235969991888;;0.1999902429961366;;;;;;;;;;;27926.0;474.0;568.0
57;57;058_02860eff.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/058_02860eff.jpg;;0.4128471049989457;0.4113943499978632;0.3508697870056494;0.2176455009976052;0.1853186110020033;;0.3765905449981801;;;0.333581865997985;0.3022832700007711;0.304555884002184;0.1772605639998801;0.1051137819958967;;0.3243826129983063;;;;;;;;;;;;1.603271168001811;1.8838196299984704;1.5060066690057283;1.4215099540015217;2.497319709000294;;2.417225484001392;;;14.406379066000229;13.962797493994003;12.705490744003328;12.72817470299924;13.56715129299846;;13.361294718000863;;;;;;;;;;;;0.2037074409963679;0.1910320519964443;0.1973161389978486;0.0955411969989654;0.0733368629953474;;0.2004453909976291;;;;;;;;;;;38214.0;474.0;591.0
58;58;059_df425619.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/059_df425619.jpg;;0.375643327999569;0.3722658269980456;0.3092621940013487;0.1896829050019732;0.1326801429968327;;0.3883819210022921;;;0.3270189719987684;0.3008207040038542;0.2657878370009712;0.1682749390020035;0.0953521530027501;;0.285932637998485;;;;;;;;;;;;1.6512410329960403;1.6273924620036269;1.5336311309947632;1.5113125299976673;1.8689114389999304;;2.2185280630001216;;;11.810531686001925;10.254360669998276;10.41465094799787;10.215225300999007;10.262291795996134;;10.335554482000587;;;;;;;;;;;;0.1853880400012713;0.1828067440001177;0.2021273909995216;0.1039996299950871;0.05759323300299;;0.1951564339979086;;;;;;;;;;;26619.0;474.0;474.0
59;59;060_4037f0f7.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/060_4037f0f7.jpg;;0.3522682210023049;0.4984970660007093;0.2899012780035264;0.1533725769986631;0.0930038050064467;;0.3377356490018428;;;0.3215607439997257;0.2702108259982196;0.2827500439962023;0.1500830209988635;0.1399472919947584;;0.29925614700187;;;;;;;;;;;;1.3956121130031534;1.521158846000617;1.5022695060033584;1.4453787359962007;2.148438507996616;;1.582433597999625;;;11.603890865000722;11.952716776999296;11.147976088999712;11.118999729005736;11.46179402100097;;12.299550058996829;;;;;;;;;;;;0.187944867000624;0.203996044001542;0.1994902779988479;0.0908138440063339;0.0647804210020694;;0.1818288359936559;;;;;;;;;;;22811.0;474.0;513.0
60;60;061_e18ba2b0.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/061_e18ba2b0.jpg;;;;;;;;;;;0.3149813510026433;0.2658709850002196;0.3165681040045456;0.1385034839986474;0.0953239279988338;;0.2922117039997829;;;;;;;;;;;;1.515512123994995;1.514798376003455;1.518151399002818;1.489059924002504;1.4702511799987406;;1.7390183710012934;;;13.0892812029997;12.7176104579994;13.430381041005605;12.874716903999795;13.492889935994754;;12.832084357003623;;;;;;;;;;;;0.2180314520010142;0.205103627005883;0.2013208950011176;0.0979625979962293;0.0661913059957441;;0.2025729969973326;;;;;;;;;;;37270.0;474.0;588.0
61;61;062_6aa9cf8f.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/062_6aa9cf8f.jpg;;0.4087617099939962;0.4825876059985603;0.3198817919983412;0.1998468429956119;0.15095160400233;;0.3681033650063909;;;0.3178277610059012;0.2845888880037819;0.2870620879984926;0.1558556810050504;0.1014924480041372;;0.2838261529977899;;;;;;;;;;;;1.778638088995649;1.5634362819982923;1.614577232998272;1.5809681320024538;1.926481798000168;;1.8762113869961468;;;12.867809864001174;12.620775001996662;12.743015959000331;12.599296856002184;13.355589976003102;;12.580801824005905;;;;;;;;;;;;0.1988810929979081;0.1974040619970765;0.1738488569972105;0.109888477003551;0.0628359289985382;;0.1904124370048521;;;;;;;;;;;36345.0;474.0;583.0
62;62;063_c486d5ef.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/063_c486d5ef.jpg;;0.3770980900007998;0.5076782499963883;0.3063449969995417;0.2170418820023769;0.1485570440054289;;0.3269480810049572;;;0.370631598001637;0.3365211199998157;0.3104706730009638;0.1644554880040232;0.1288907509951968;;0.3278482330060797;;;;;;;;;;;;1.426919313002145;1.700510784001381;1.482078124994587;1.4602780599961989;1.944765590000316;;1.5241315710009076;;;12.857797543001652;12.900006202995428;12.596550367998134;12.697530613004346;12.662866452003072;;12.884052048997546;;;;;;;;;;;;0.2039629770006286;0.2163720009993994;0.1954543189931428;0.0911070639995159;0.0625287029979517;;0.1912165009998716;;;;;;;;;;;28266.0;474.0;588.0
63;63;064_0de68937.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/064_0de68937.jpg;;0.3560472910030512;0.3873435679997783;0.3056399229972157;0.2451569219992961;0.1261374059977242;;0.3286943359998986;;;0.3747091619952698;0.3406070430064574;0.2736017220013309;0.1819804840051802;0.1867887990010786;;0.3359120379973319;;;;;;;;;;;;1.3657603390020083;1.959082485002;1.5159456429973943;1.313537494999764;1.282188514000154;;1.434812523999426;;;10.758227263999288;10.27191481400223;10.48815395499696;10.23790626799746;10.26895294899441;;10.346841686005064;;;;;;;;;;;;0.202545703999931;0.2026516189944232;0.1866219869989436;0.0839269669959321;0.0746450199949322;;0.1813236540037905;;;;;;;;;;;28391.0;474.0;474.0
64;64;065_689150aa.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/065_689150aa.jpg;;0.4164530540001578;0.4004852560028666;0.3461559539937298;0.3277671219984768;0.1749351729959016;;0.3810650409941445;;;0.3209564000062528;0.302717101003509;0.318616695003584;0.2355247189989313;0.1083173450024332;;0.2806616849993588;;;;;;;;;;;;1.573196868004743;2.1013416269997838;1.5285121779961628;1.6045225029956782;1.2906246359998477;;1.5657592419956927;;;13.069329575002484;13.006752849003531;12.796912582001823;12.860791546998373;12.671338587999344;;12.873467213998085;;;;;;;;;;;;0.2111898160001146;0.1900318500047433;0.2025661139996373;0.09399236599711;0.0537354890038841;;0.1953135750009096;;;;;;;;;;;32499.0;474.0;591.0
65;65;066_b378479b.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/066_b378479b.jpg;;0.4495901990012498;0.378307251005026;0.3882002669997746;0.2446003719960572;0.1653893990005599;;0.3446362819959176;;;0.3449976289994083;0.3045083049946697;0.2917533530053333;0.1925207489985041;0.2188114970049355;;0.5124151880008867;;;;;;;;;;;;1.484935096996196;1.599981333994947;1.526692474995798;2.0779877599998144;1.654890288002207;;1.6082274799991865;;;13.051215851999586;12.76806678599678;12.798359596999944;12.668005251995057;12.733364022002206;;12.963034637003148;;;;;;;;;;;;0.1872591680003097;0.1995450710019213;0.2283029339960194;0.0960998100053984;0.0717908399965381;;0.1889101089982432;;;;;;;;;;;41343.0;474.0;591.0
66;66;067_ff52c2fe.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/067_ff52c2fe.jpg;;0.4116603520014905;0.3192739450023509;0.2771734760026447;0.2204522820029524;0.1098363769997377;;0.3249077820000821;;;0.3107498750032391;0.2750041459948988;0.2628988180003944;0.1495183250008267;0.1725218610008596;;0.409061443999235;;;;;;;;;;;;1.3773444469989045;1.4751244650033186;1.5581947320024483;1.924845839996124;1.8619313269955453;;4.440508018000401;;;12.72659219900379;12.470894612997654;12.539095701002225;12.473181237000972;12.755598107003609;;12.37778504799644;;;;;;;;;;;;0.2052269410050939;0.1940885610019904;0.204520899002091;0.116398117999779;0.0581957280010101;;0.1813290450008935;;;;;;;;;;;23749.0;474.0;575.0
67;67;068_2fb110d1.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/068_2fb110d1.jpg;;0.4044170050037792;0.4558632740008761;0.3154317110020201;0.2492733559993212;0.1526646869970136;;0.3535579300005338;;;0.3371851279953262;0.3046656759979669;0.2942179610035964;0.1819265020021703;0.1718222569979843;;0.4482037039997522;;;;;;;;;;;;1.496631226997124;1.5134141070011538;1.487263383998652;2.0702439340020646;1.6290661559978616;;5.33242563100066;;;10.47347298800014;10.596422545997484;10.965233253999031;11.477861758998188;10.73158731800504;;10.50493914099934;;;;;;;;;;;;0.2052290830033598;0.2034841150016291;0.1880148080017534;0.1135519320014282;0.0725669559978996;;0.2086482259983313;;;;;;;;;;;44350.0;474.0;474.0
68;68;069_9d0e44d5.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/069_9d0e44d5.jpg;;0.3525780759955523;0.4256947119938559;0.2800285960038309;0.2186330669937888;0.0982706169961602;;0.3271432769979583;;;0.3336438719998114;0.2881325420021312;0.2744147310004337;0.1653655720001552;0.1683000470002298;;0.3855563820034149;;;;;;;;;;;;1.5412250740046147;1.5597303850008757;1.4341108849985176;1.6492186120012775;1.7181866750033803;;5.016872931002581;;;13.471110329999648;13.58643846600171;12.730063807000988;12.543399351001426;12.478692433003744;;12.657475523999892;;;;;;;;;;;;0.208267848000105;0.1934103620005771;0.1853009959959308;0.1006613569988985;0.0665195730034611;;0.186035800994432;;;;;;;;;;;22355.0;474.0;587.0
69;69;070_1a4312d2.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/070_1a4312d2.jpg;;0.3613604889978887;0.4580997430020943;0.3080347740033176;0.2541961119932239;0.1470532599996659;;0.3409763870004099;;;0.3411243989976356;0.3063514659952489;0.3151647949998732;0.1556272660018294;0.0899751980032306;;0.4640309979949961;;;;;;;;;;;;1.60368182399543;1.611062078998657;1.6320579089951934;1.6054797140022856;1.6056230179965496;;4.887240584997926;;;11.238256237993484;12.128468358001555;11.08632015400508;11.22825262400147;11.06875336899975;;11.257987864002644;;;;;;;;;;;;0.1982742940017487;0.1848947670005145;0.2003010689950315;0.0961902970011578;0.0723931510001421;;0.202002537997032;;;;;;;;;;;35006.0;474.0;514.0
70;70;071_b537dbca.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/071_b537dbca.jpg;;0.2820667790001607;0.3393693300022278;0.2304813020018628;0.1660348349978448;0.0586934559978544;;0.3289931019971845;;;0.5992105619952781;0.2879852469995967;0.2810402850009268;0.1405839360013487;0.1272101600043242;;0.3760378119986853;;;;;;;;;;;;0.9988215199991828;1.6126990679986193;1.117325268998684;1.284970354005054;0.9314849479997064;;2.84120542799792;;;12.820118240000738;12.446648241995716;12.98891207199631;12.277548892001503;12.58364056100254;;12.60162892799417;;;;;;;;;;;;0.1802209189991117;0.1737482649987214;0.1808084010044695;0.0788236520020291;0.0389304889977211;;0.1707766550025553;;;;;;;;;;;5818.0;160.0;196.0
71;71;072_8d068904.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/072_8d068904.jpg;;0.4218624620043556;0.4652439249985036;0.3261981780015048;0.2719003259990131;0.1764989769944804;;0.3765816590021131;;;0.368641746994399;0.3214744230062933;0.2916643139978987;0.1791226480054319;0.1135229369974695;;0.4050197109972941;;;;;;;;;;;;1.701895087993762;1.937409607002337;1.5450402310016216;1.745938672000193;1.4276639879972208;;4.667704225998023;;;13.48390966399893;12.727341767000324;13.036080087003938;13.034950329005367;12.461534441994443;;12.668597259995297;;;;;;;;;;;;0.2007945959994685;0.1970956310033216;0.1951172449989826;0.1007803799948305;0.0410936580010456;;0.1666509019996738;;;;;;;;;;;44568.0;474.0;587.0
72;72;073_9f1d377a.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/073_9f1d377a.jpg;;0.3857071700040251;0.5632557599965367;0.3579843599945889;0.2674149369995575;0.1654005169984884;;0.3510214069974608;;;0.3851212619993021;0.3321357759996317;0.2975612860027468;0.1841883619999862;0.1285792410053545;;0.4845169219988747;;;;;;;;;;;;1.6440104779976537;1.857640663998609;1.6228805999999167;2.060978543995589;1.35683256899938;;5.312416016000498;;;12.71590290000313;12.633990916001494;12.466116497998884;12.4294277470035;12.486048853003012;;13.297707133002405;;;;;;;;;;;;0.1943768300043302;0.2232531449990347;0.1643385999996098;0.1031525640064501;0.0590172640004311;;0.2044981509970966;;;;;;;;;;;36231.0;474.0;581.0
73;73;074_0ec79719.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/074_0ec79719.jpg;;0.3566521240063594;0.3582430989990826;0.3391135120036779;0.3435891299959621;0.1214579929946921;;0.3313567509976565;;;0.3324013300007209;0.2910370460012927;0.3047049299930222;0.1474094290024368;0.1206852969989995;;0.3349119630001951;;;;;;;;;;;;1.5772870940054418;1.488158501997532;1.5166951129940571;1.8306988769982129;1.512123545006034;;4.390959522999765;;;10.734427976996813;10.39677605200268;11.464114640002665;10.283811819994298;10.410872970001948;;10.287711955003031;;;;;;;;;;;;0.191170645004604;0.1952142849986557;0.1885111919982591;0.0917289810022339;0.0673678180028218;;0.1770168309958535;;;;;;;;;;;29449.0;474.0;474.0
74;74;075_4c504eec.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/075_4c504eec.jpg;;;;;;;;;;;0.311131584996474;0.2760569180027232;0.2452959810034372;0.1601244620032957;0.1468838520013378;;0.3302813240006799;;;;;;;;;;;;1.6801475129977916;1.4780921429992304;1.5126967670003069;2.1327072080021026;1.281937799998559;;4.653642684999795;;;11.439903749997027;10.73336007400212;10.607760623002832;10.673662191999028;10.487767375001567;;10.740412202001608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28486.0;474.0;490.0
75;75;076_1d914d5b.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/076_1d914d5b.jpg;;0.6232720650004921;0.7303702319986769;0.5454183229958289;0.3837249319985858;0.1818624119987362;;0.5909959389973665;;;0.5743926029972499;0.561066367001331;0.5349777509982232;0.2425267149956198;0.2112512590028927;;0.6489109649992315;;;;;;;;;;;;2.4453316719955183;2.3886055770053645;2.3435351549996994;2.691659067000728;1.598339266005496;;6.519205737000448;;;13.053437662005308;12.766610448001302;12.681193590993644;12.375056507997217;13.05743557400274;;12.751165621004477;;;;;;;;;;;;0.1879679240009863;0.2394890850046067;0.2008112339972285;0.0887184849998448;0.0631211920044734;;0.1905679389965371;;;;;;;;;;;39740.0;474.0;568.0
76;76;077_27650aa3.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/077_27650aa3.jpg;;0.646155958995223;0.6869345009981771;0.5355103350011632;0.3136450950041762;0.2120825150050223;;0.5844857539996156;;;0.342548723994696;0.3069694180012448;0.2939286689943401;0.1415420010016532;0.1648969290035893;;0.3323411990058957;;;;;;;;;;;;1.4087448430000222;1.5035273109970149;1.5241929789990536;2.110326667003392;2.448783216997981;;5.652304704999551;;;13.591769814003785;13.625145727004565;14.250555968996196;14.393784874999255;12.62415844899806;;13.05871442699572;;;;;;;;;;;;0.205077999002242;0.184334249002859;0.1820480649985256;0.1034576099991682;0.0623721529991598;;0.2082556919995113;;;;;;;;;;;36514.0;474.0;592.0
77;77;078_044866e7.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/078_044866e7.jpg;;0.3659350359957898;0.3654874720014049;0.3518455769954016;0.2347187820050749;0.164869856002042;;0.3522321920027025;;;0.374546081002336;0.3251765870008967;0.3535389659955399;0.1598991720020421;0.0900893349971738;;0.3509530220035231;;;;;;;;;;;;1.5038945750056882;1.978503564001585;1.596415102998435;2.1463890290033305;1.8244662369979776;;4.974281921997317;;;11.707210129003215;11.61557091299619;10.766355223000572;10.33317521400022;10.33553575899714;;10.536436008995224;;;;;;;;;;;;0.2006695879972539;0.2035866349979187;0.2242295840042061;0.1044699129997752;0.0668214859979343;;0.1900516410023556;;;;;;;;;;;31104.0;474.0;474.0
78;78;079_40a598dc.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/079_40a598dc.jpg;;0.4191351140034385;0.4809626440037391;0.3996661209966987;0.2270376629967359;0.1575340540002798;;0.3550608020013897;;;0.3266100120017654;0.2922096749971388;0.2922106260011787;0.1603365839982871;0.1115836050012148;;0.3172289169961004;;;;;;;;;;;;1.420145219002734;2.26609723400179;1.5178608739952324;1.8202632399988945;1.53868619199784;;5.057249538003816;;;13.26071451399912;12.809694037001464;12.95356253800128;12.651813887998289;12.727561093000986;;13.485727851002594;;;;;;;;;;;;0.2021364019965403;0.1987322999993921;0.1758702200022526;0.1145060029957676;0.0888030060013989;;0.1985142740013543;;;;;;;;;;;44422.0;474.0;592.0
79;79;080_e998ab00.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/080_e998ab00.jpg;;0.3629249500008882;0.385777978997794;0.4182745139987673;0.2187265859975014;0.1519313270036946;;0.2989502839991473;;;0.358047236004495;0.2789607180020539;0.3611688419987331;0.1368182520018308;0.0867701550014317;;0.2999947760035866;;;;;;;;;;;;1.8574111350026212;2.1557206840006984;1.7944972580007743;1.968712169000355;1.9177283160024672;;6.548178470002313;;;11.36699589699856;10.697227792996271;10.448268362997624;10.444385277995025;10.18987072299933;;10.574865841001156;;;;;;;;;;;;0.1941794379963539;0.2016874000037205;0.1883704120045877;0.0971242500017979;0.0511830219984403;;0.1935152869991725;;;;;;;;;;;27233.0;474.0;474.0
80;80;081_12fb31ec.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/081_12fb31ec.jpg;;0.5938981250001234;0.6673227020000922;0.5714526019946788;0.4536453869950492;0.1830727870037662;;0.5494249370021862;;;0.3138077149997116;0.2847250000049826;0.35014935000072;0.1607817490003071;0.1365516340010799;;0.3236921990028349;;;;;;;;;;;;1.7002045379995252;1.8577727029987727;1.8742809200048212;2.036541875000694;1.526180394997937;;5.193705723002495;;;12.280532533004587;12.510638363004546;11.963967639996554;11.719309725995116;11.721297908996348;;12.03773840800568;;;;;;;;;;;;0.1965244480015826;0.2042123139981413;0.1949530239944579;0.1011085190039011;0.0702245119973667;;0.1895858099960605;;;;;;;;;;;39546.0;474.0;544.0
81;81;082_047778bb.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/082_047778bb.jpg;;0.3748657409960287;0.4080144059989834;0.3230982739987666;0.2554148799972608;0.1811473749985452;;0.3458247890011989;;;0.339273563993629;0.3708998799993424;0.3207221379998373;0.1644734040019102;0.1440367600007448;;0.2971536449986161;;;;;;;;;;;;1.4495441800027038;1.7297900350022246;1.5511259799968684;1.718468674000178;1.3801721439958785;;5.50289192499622;;;10.578886028000852;10.42467321100412;10.470927089001634;10.382535238997662;11.354058951001209;;10.906251979002263;;;;;;;;;;;;0.2069235429953551;0.2043866340027307;0.199557931999152;0.0810670349965221;0.0546838189984555;;0.2035107589981635;;;;;;;;;;;38493.0;474.0;474.0
82;82;083_bdada1e2.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/083_bdada1e2.jpg;;0.3420877739990828;0.3624333339976147;0.3037490919959964;0.2331297839991748;0.1336658720028936;;0.344427652999002;;;0.3373048969951924;0.3881148290020064;0.3766317779954988;0.1456749589997343;0.1325409089986351;;0.310982648996287;;;;;;;;;;;;1.4223492710007122;1.5055014730023686;1.5468162409961224;1.7138863340005628;1.501550472996314;;4.041867617001117;;;10.731311817995447;10.571684234004351;10.296909700999096;10.425822732002416;10.29874905399629;;11.04501934000291;;;;;;;;;;;;0.2022519139936776;0.1944163219959591;0.1953765879952698;0.1083493840051232;0.0782958380004856;;0.2124837490046047;;;;;;;;;;;21610.0;474.0;474.0
83;83;084_da751ddd.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/084_da751ddd.jpg;;0.3225790460055577;0.3570050109992735;0.2884469560012803;0.1879306769988034;0.1218017179999151;;0.3122073569975327;;;0.3905107749960734;0.3682534799954737;0.289430832999642;0.1500198049980099;0.1101787010047701;;0.3940891579986783;;;;;;;;;;;;1.6778867979955976;1.6592091210040962;1.5301353539980482;2.0266130870004417;1.7690343799986294;;4.73665697999968;;;12.918489201001648;12.552115354003035;12.68114026600233;12.420676948997423;12.582514684996568;;13.558742695997353;;;;;;;;;;;;0.2020409169999766;0.2655346290048328;0.2037210510025033;0.0985399780038278;0.063493854002445;;0.1748029890004545;;;;;;;;;;;26973.0;474.0;585.0
84;84;085_f579db33.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/085_f579db33.jpg;;0.6453259609988891;0.7313127950037597;0.5737347320027766;0.3412116330000572;0.1801539529988076;;0.6246090999993612;;;0.3461064209986944;0.4217644900054438;0.3288143440004205;0.1532191439982853;0.1055003899964504;;0.356044763000682;;;;;;;;;;;;1.7752054640004644;1.773598679996212;1.565413176002039;2.021386126994912;1.55638433599961;;5.996881580998888;;;13.740249802001928;12.938082013002711;12.949998916999904;12.88324591399578;12.547977016001823;;13.026108990998182;;;;;;;;;;;;0.2052340470036142;0.1885436209995532;0.177299001996289;0.0932362479943549;0.0689138660018215;;0.2149055799964117;;;;;;;;;;;53149.0;474.0;592.0
85;85;086_f2c730f3.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/086_f2c730f3.jpg;;0.3197439129944541;0.3538616349978838;0.3016151519987033;0.217894310997508;0.1171142960010911;;0.3637788170017302;;;0.3423074699967401;0.4901554690004559;0.2778649550018599;0.1580118470010347;0.1354922639948199;;0.3451510890008649;;;;;;;;;;;;1.7941966549988138;1.4916932869964512;1.4597532949992456;1.8656576959983795;1.4617559050020643;;4.664695647996268;;;10.691585515000044;10.41849218099378;11.14997956300067;10.2756348719995;10.534295827004826;;11.236073252999631;;;;;;;;;;;;0.2057574690043111;0.2085645360057242;0.1730309830018086;0.1036465070064878;0.0637427959954948;;0.205396555000334;;;;;;;;;;;24413.0;474.0;474.0
86;86;087_f325890f.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/087_f325890f.jpg;;0.3701589730044361;0.3731900769998901;0.312685301003512;0.2235600540006999;0.1368986410016077;;0.3537503790066694;;;0.2982067129996721;0.3699305000045569;0.3301039649959421;0.2468120179983088;0.1093937129990081;;0.3514438220008742;;;;;;;;;;;;1.5055294740013778;1.814617083997291;1.5124576169982902;1.931793618001393;1.482772634000867;;4.666296463998151;;;13.029010293001193;13.361315855006978;12.878392432998226;13.450330173000111;13.996376867995425;;12.67258638900239;;;;;;;;;;;;0.1901103720010724;0.2147864090002258;0.1983767069978057;0.0985712469991995;0.0643029300044872;;0.1885393379998277;;;;;;;;;;;28287.0;474.0;588.0
87;87;088_029ffc54.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/088_029ffc54.jpg;;0.3069705199959571;0.3377286559989443;0.2665587820010842;0.1719240510064992;0.1004236820008372;;0.3128973200000473;;;0.2898333269986324;0.3170204029956949;0.25877322100132;0.1696291199987172;0.1073429610041785;;0.2830454240029212;;;;;;;;;;;;1.5140331679940573;1.8404343180009164;1.6083504560010624;1.889052008998988;1.568517644998792;;5.110248149001563;;;10.741702713996348;10.803455761000803;11.178627840003172;10.697663172999455;10.39030861399806;;10.664790626004104;;;;;;;;;;;;0.2075131990059162;0.1998775059983017;0.1830207879975205;0.1105704239962506;0.072203884999908;;0.1815749150046031;;;;;;;;;;;18452.0;474.0;463.0
88;88;089_33e36564.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/089_33e36564.jpg;;0.3716075310003361;0.391842760000145;0.3449499170019408;0.2537376720065367;0.1778409669932443;;0.3846028129992191;;;0.3181727819974185;0.3068906909975339;0.2474233740067575;0.1959319469970069;0.1166026709979632;;0.4063739079938386;;;;;;;;;;;;1.50964672799455;1.658113196004706;1.5766317489978974;1.7726641679983004;1.6643483090010704;;5.0093907169939484;;;13.30973799200001;12.233964289996948;12.453463997000654;13.083750808000332;12.265915873002086;;12.648427206004271;;;;;;;;;;;;0.2077779269966413;0.2012746420004987;0.2105507160013076;0.1059357560006901;0.0646993099944666;;0.1601005690026795;;;;;;;;;;;46637.0;474.0;573.0
